ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
227FXaHq9SAohxpNu,895640082_9115498426431588.0,9115498426431590,8,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,1,0,DEU,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
227FevMn3rSEBE9LJ,187243425_4408784520300057.0,4408784520300060,13,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
227Fgt66QJTqrfPYW,-2079348903_805259388,805259388,12,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,1,,,,TUR,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
227FwLji4CPrAMdXi,-829623837_3276949517101599.0,3276949517101600,2,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,1,1,NLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227G8JzAaQxZhgZAP,-1495088599_7762449616594842.0,7762449616594840,13,0,1,0,0,Rand,Fitness,Random,,,,1,0,1,Mobile,1,1,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
227GJphwjb6SdFEZq,-481012248_6078380368106782.0,6078380368106780,3,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
227GkmNKmSBXo2TKQ,1645156779_6301076682786024.0,6301076682786020,1,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,0,Desktop,0,1,,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
227H2h35SAgourZEW,1907863851_1839429813,1839429813,7,0,0,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,,,,,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
227H4rgWCbcqqp3hF,1222880036_68003199,68003199,2,0,0,1,0,Old,Age,Age,Young,Old,0,3,0,1,,,,RUS,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227HXC4Pv6FQtcNmn,1090008310_6702393358531800.0,6702393358531800,13,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Mobile,0,1,TUR,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
227HwREXwwgbHQEFL,1298021390_275247294,275247294,11,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Desktop,0,0,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227J8KQa7a53boTkL,-1980812278_5842184747352912.0,5842184747352910,8,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,0,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227J9eqf3fPEHM2SB,-1819100695_297165042770501.0,297165042770501,7,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,1,GBR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227K2z5aZ9QfozHdv,-1705300897_2010718545258805.0,2010718545258810,9,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,1,THA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
227KTteYaDo2tiSZW,129886728_643372716947541.0,643372716947541,12,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Mobile,0,0,SVK,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
227KmA6awMwxRaQ39,-1257872729_1155495105463058.0,1155495105463060,1,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,1,1,BRA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227Lsu9P76Zbp88DC,-513961053_2130897563,2130897563,7,0,1,0,1,Rand,Random,Random,,,,3,2,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
227MyQ8EWF76d7kmC,1990049024_2770319572639574.0,2770319572639570,10,0,0,1,0,Rand,Random,Random,,,,2,1,0,Desktop,1,1,TWN,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
227Nnft5rapm2MvXR,-1852422713_5316891480851755.0,5316891480851760,8,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,1,1,SVK,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
227NuLaM3rYsFa6ao,785476384_1558888364,1558888364,6,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,5,0,1,,,,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
227PBmgSHnfzEpgC5,991396841_1137558463,1137558463,1,0,1,0,0,High,Social Status,Social Status,High,Low,1,3,0,1,Mobile,0,1,USA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227PbLfx5Pth9MY6n,-1814253724_5525469305289402.0,5525469305289400,7,0,0,1,0,Male,Gender,Gender,Male,Female,1,5,0,1,Desktop,0,0,DEU,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
227PcpQ2sh5Qnfpqh,-2087135774_1054759645,1054759645,3,0,0,0,1,Old,Age,Age,Young,Old,0,2,0,0,Mobile,0,0,SWE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227PfvoGkjkWnnQtC,145615324_295149213,295149213,1,0,0,1,0,More,Random,Utilitarian,More,Less,1,5,4,1,Mobile,0,1,USA,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
227PqJf8k4kMx8hE4,327900990_5017870437698195.0,5017870437698200,4,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Mobile,0,0,USA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
227Q4skgaYpbkGZS6,1539519562_2104451782,2104451782,12,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,1,USA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
227QBSTXa5JuqHip7,1873083952_7854811830280383.0,7854811830280380,2,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
227QEepRLmDP7uesH,-1864003489_1867593304253512.0,1867593304253510,9,0,0,1,0,Young,Age,Age,Young,Old,1,5,0,0,Desktop,0,0,BEL,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227Qgd6BBGmJczgt4,-2073875028_823925491,823925491,12,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,Mobile,0,0,USA,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0
227QrxxRwtANRfxNR,-1908248948_4158544462.0,4158544462,3,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,,,,HUN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
227RAvjNps8ZpdFFi,-613889427_7308719130528367.0,7308719130528370,7,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,0,NLD,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
227RG2EftXvyqQ8A8,1319901934_9571281506715102.0,9571281506715100,6,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Mobile,0,0,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
227RJCBXEwH8MivF6,1481177960_1636753442,1636753442,6,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,1,,,,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
227RXrxNybA5gJjWY,-725020577_5877815076476613.0,5877815076476610,13,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,0,0,CAN,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
227RYQs8fydf9MZMf,-1424712885_2188517290818239.0,2188517290818240,12,0,1,0,1,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,0,USA,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227RzE973srdWu7Rr,1677123702_1407398976409608.0,1407398976409610,11,0,0,0,0,Old,Age,Age,Young,Old,0,2,0,1,Desktop,1,1,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227SLhAnjdymBWXXn,-1222606134_315384489,315384489,11,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
227SNWYfcNAC8GmKh,-515066045_3319982808.0,3319982808,10,0,0,0,1,Old,Age,Age,Young,Old,0,3,0,1,,,,DEU,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227SYtzSMJApgREGA,-1177936442_7210056676995009.0,7210056676995010,5,0,0,0,1,Old,Age,Age,Young,Old,0,5,0,0,Desktop,1,1,TUR,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227SeAtktdFGzNhyN,600291792_2867326986.0,2867326986,11,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227T4nbxdn4AM9NSF,-794070569_9759156485088170.0,9759156485088170,6,0,0,0,1,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227TQh486YWYe6ESR,1510244423_3056377294600860.0,3056377294600860,10,0,0,0,2,Low,Social Status,Social Status,High,Low,0,2,0,0,Desktop,0,1,BEL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227TRDMCfjDYRs22D,-995875105_1463881800,1463881800,2,0,0,1,0,Rand,Age,Random,,,,1,0,1,,,,ESP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227TZpeZTtYwCL6dW,1436510850_7784102545754248.0,7784102545754250,1,0,0,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
227WX9dvQDyN8JNfD,141385255_5974775933472372.0,5974775933472370,12,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227Wa7L26fdEFAdJE,-1670423321_487714034284842.0,487714034284842,2,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,1,0,DEU,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
227Wz6AasakPGBNag,1987402545_2381846574346803.0,2381846574346800,6,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,4,0,Desktop,1,1,USA,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
227XDYKNJ9ejiX643,703574422_9233847592723392.0,9233847592723390,7,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
227XHwwbidccamw6z,1242841354_1386583358,1386583358,3,0,0,0,0,Female,Gender,Gender,Male,Female,0,5,0,1,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0
227XNviZ76ordc8ec,-638077588_8090520768308780.0,8090520768308780,4,0,0,0,2,Rand,Random,Random,,,,4,0,1,Mobile,0,0,DEU,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
227XS83Czk6Gi6wLD,-836073202_2140253539309429.0,2140253539309430,7,0,1,0,2,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,0,0,CAN,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
227ZkAyp63F5sHfrG,871156079_1623471776352298.0,1623471776352300,2,0,1,0,1,Young,Age,Age,Young,Old,1,4,0,1,Desktop,1,0,ROU,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
227ZzwtwsXY6Ld7JA,958323031_671240556300649.0,671240556300649,7,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Mobile,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227a6ri4n5iJdN2Z4,397746550_9614912161144988.0,9614912161144990,4,0,1,0,2,Low,Social Status,Social Status,High,Low,0,2,0,0,Desktop,0,1,ISR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
227aLSdD8xL7mTXKM,-1942374003_2549541147.0,2549541147,1,0,1,0,0,Old,Age,Age,Young,Old,0,5,0,0,Mobile,0,1,USA,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227aTnX778iZGJ3sC,-157324951_3072982695.0,3072982695,13,0,0,1,0,Male,Gender,Gender,Male,Female,1,5,0,0,Desktop,0,1,DEU,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
227atEuYKnp6qmesP,1867529857_4274067240.0,4274067240,3,0,0,0,1,Female,Gender,Gender,Male,Female,0,4,0,0,Mobile,0,1,USA,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227ayA8FJTP5MPTru,70012663_5987956390387741.0,5987956390387740,4,0,0,0,2,Young,Age,Age,Young,Old,1,5,0,1,Desktop,1,1,USA,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
227ayYdcYiotPg5N4,747767947_3958208457354917.0,3958208457354920,7,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,0,0,CZE,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
227b9JSigg6wj3KWx,1250349831_8136072237150930.0,8136072237150930,11,0,1,0,1,Male,Gender,Gender,Male,Female,1,1,0,0,Mobile,0,0,DEU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227bNSumo9pWy8gse,810630196_65304291,65304291,9,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,0,Desktop,0,0,USA,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
227bX7Ju8bJnmz6Wa,-1176946356_1149136189,1149136189,4,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,,,,ESP,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227bXGncMowQZcDe8,-539726203_2639810171.0,2639810171,11,0,1,0,1,Female,Gender,Gender,Male,Female,0,5,0,1,Mobile,0,0,USA,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
227bidwJud2Q6nys4,-1726894536_7021938783835107.0,7021938783835110,13,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,BRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227byiDuwXwizQ25a,-1553844775_514006875,514006875,7,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Mobile,0,0,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
227d35ttrX3PDpT5f,1307946993_5933839774395664.0,5933839774395670,10,0,1,0,0,Male,Gender,Gender,Male,Female,1,3,0,1,Desktop,1,1,ESP,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
227dBiZi8BgzNTxjx,-832923243_2594953950338290.0,2594953950338290,7,0,1,0,2,Low,Social Status,Social Status,High,Low,0,2,0,0,Desktop,1,0,CZE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227dKqAp9EJZPw5mP,-290953073_1997927223,1997927223,13,0,1,0,1,Rand,Random,Random,,,,4,1,1,,,,AUT,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
227dbbbWzwZCb5Pyd,1284292670_9198969050952842.0,9198969050952840,3,0,0,0,2,Rand,Random,Random,,,,2,0,0,Desktop,0,1,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
227deEeiLf59pH2Y9,-2039285200_600830403,600830403,3,0,0,0,0,Female,Gender,Gender,Male,Female,0,5,0,0,,,,AUT,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
227drRctfEWTvtGYo,1596456087_8722396442636462.0,8722396442636460,5,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,0,1,ESP,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
227e9FzxujM4zu5G7,685288643_279032704828343.0,279032704828343,8,0,1,0,1,Rand,Random,Random,,,,5,1,1,Desktop,0,0,USA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
227eoWmiwZcBWNyu6,-2009259874_6976366540617920.0,6976366540617920,2,0,0,0,1,Male,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,0,AUT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
227fJm75yko8cHtMR,684482693_2828377574.0,2828377574,1,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Mobile,0,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227ferj3YjEdp6v4K,1023360941_3789252968913799.0,3789252968913800,13,0,0,1,0,Male,Gender,Gender,Male,Female,1,5,0,0,Mobile,0,0,GBR,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
227g6MLNr3tjY4H4F,-975278404_9280514314337394.0,9280514314337400,1,0,0,0,2,Female,Gender,Gender,Male,Female,0,4,0,1,Desktop,1,1,BRA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
227gFCEJPXkvtMJ9t,-133510099_3765416827524337.0,3765416827524340,5,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0
227gGYuJbkNkNu88M,794680652_2009488853,2009488853,9,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,0,,,,USA,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
227gWX8CdYnJkSGHJ,306346784_3698952221.0,3698952221,3,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Mobile,0,1,FRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
227hSNF2pmbHqSGSa,238868631_2688081595.0,2688081595,5,0,1,0,0,Female,Gender,Gender,Male,Female,0,3,0,0,Desktop,0,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227iRr23weyXRqJDA,-137402613_8350765778230824.0,8350765778230830,12,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,0,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
227iW4AbmMLm9Bmsh,896830041_688207252623656.0,688207252623656,11,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,1,0,POL,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
227j9zCAms4Ehq352,-541979851_2207867818.0,2207867818,10,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,0,CHL,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
227jMgRX7NjJT9gg3,-2004077429_3837053542.0,3837053542,11,0,1,0,2,Female,Gender,Gender,Male,Female,0,4,0,0,,,,BLR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0
227jMskJynDvtjnXm,-1928343151_1027283896,1027283896,1,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Desktop,0,1,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227k3aS6WEtaN4ek6,-1726354024_7302410474392307.0,7302410474392310,12,0,0,1,0,Rand,Random,Random,,,,4,0,1,Desktop,0,0,GBR,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
227kMk7JfKtY8DKE3,1050357593_1445396207273006.0,1445396207273010,11,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,1,Desktop,0,1,CZE,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
227kg5Fd6NmsXK2x5,-780825640_7530219614510301.0,7530219614510300,12,0,0,0,0,Rand,Age,Random,,,,1,0,1,Mobile,0,0,DEU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227kiJC7RyEYhaPyc,579382376_1821835943,1821835943,4,0,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,1,Desktop,0,0,FRA,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
227kmZXb95SJnRDfj,-1818358361_2552143138323155.0,2552143138323160,8,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227m8nMFzS5A6ZWiT,-1923331389_4582611242707368.0,4582611242707370,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,0,GBR,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
227mGQgizKEEnxpvf,-1566006806_9447032599811616.0,9447032599811620,7,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227mS5wWSAFwCTa3r,907583343_2465676825.0,2465676825,13,0,0,1,0,Rand,Random,Random,,,,2,1,1,Desktop,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227mY8tJMgmTjozW3,-1193865993_1898624180451464.0,1898624180451460,3,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Mobile,0,1,POL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227mv2D3ihmEXDsjE,-193359629_1163291240184474.0,1163291240184470,9,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,CAN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227nFtjkJBaufT5rS,1723901047_574088087,574088087,12,0,0,0,0,Low,Social Status,Social Status,High,Low,0,1,0,0,,,,RUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227nLEsGvJNdrsFqN,-851416511_3848555648.0,3848555648,1,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,1,Mobile,0,1,USA,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
227nuJE7Q67ZkCfff,782343642_8054150969173930.0,8054150969173930,2,0,0,0,1,Low,Social Status,Social Status,High,Low,0,3,0,0,Desktop,1,0,BRA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227oBtkhRDeTkZ7zq,1700616860_1398707930929958.0,1398707930929960,5,0,0,0,1,Rand,Random,Random,,,,5,0,0,Mobile,0,1,JPN,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227p2rvkWpGWGnyvq,-233678091_3256908794913677.0,3256908794913680,11,0,0,1,0,Female,Gender,Gender,Male,Female,0,5,0,1,Mobile,0,0,GBR,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
227pFEr7CwDzXAFF2,-1347072329_1812264365,1812264365,11,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,1,USA,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0
227pFv9ZjAuLwZiWy,721180505_519479440,519479440,11,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,,,,NLD,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
227pkqCNLTEBkia7t,135613029_1478052553,1478052553,12,0,1,0,1,Young,Age,Age,Young,Old,1,3,0,1,Desktop,0,1,FRA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
227pxcnphuBcJJtbA,1906842808_6619174270939241.0,6619174270939240,1,0,0,1,0,Male,Gender,Gender,Male,Female,1,2,0,0,Mobile,0,1,ITA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
227q37cN3bChoYEyH,-289822497_1037941262,1037941262,4,0,1,0,0,Male,Gender,Gender,Male,Female,1,5,0,0,Mobile,1,0,USA,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
227qEsmcMf7k8q5uK,560206914_3962003332.0,3962003332,8,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,,,,GBR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227qJJ24FGirN3bwf,264911892_1289161131717264.0,1289161131717260,5,0,0,0,0,Male,Gender,Gender,Male,Female,1,5,0,1,Desktop,0,0,USA,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
227quEc3NR7s3ijsT,2147209145_3196165324.0,3196165324,10,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,,,,ITA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227r7kn7ZbJEdvZk5,425617128_6402041742852664.0,6402041742852660,12,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,1,Desktop,1,0,SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
227sgdy2jJko49zFs,458340623_7220663016735578.0,7220663016735580,5,0,0,1,0,Rand,Random,Random,,,,2,1,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
227spWYRsHj85zZPp,-652198731_5217622865117408.0,5217622865117410,6,0,1,0,0,Old,Age,Age,Young,Old,0,3,0,0,Desktop,0,0,USA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227sqYE2B3r4tr5Zp,-949212622_4092975660075619.0,4092975660075620,4,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,BEL,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
